,0
1674,0.9999487
1675,0.9747788
1676,0.58581847
1677,0.96730864
1678,0.7322972
1679,0.9870036
1680,0.9557697
1681,0.62495196
1682,0.9979804
1683,0.8806271
1684,0.7201487
1685,0.99765474
1686,0.9706934
1687,0.98544437
1688,0.62269276
1689,0.9803615
1690,0.9881686
1691,0.9765394
1692,0.9903487
1693,0.8755402
1694,0.9754678
1695,0.99392474
1696,0.95303977
1697,0.96110207
1698,0.6977325
1699,0.9219475
1700,0.7340791
1701,0.9011161
1702,0.99369466
1703,0.66864264
1704,0.9526252
1705,0.9878599
1706,0.9615213
1707,0.771137
1708,0.9763685
1709,0.999887
1710,0.964764
1711,0.9521323
1712,0.8945442
1713,0.9847162
1714,0.93219596
1715,0.9173664
1716,0.9538665
1717,0.9950261
1718,0.7950638
1719,0.87954515
1720,0.99018747
1721,0.8868774
1722,0.88866735
1723,0.9537254
1724,0.96487725
1725,0.98193026
1726,0.74650574
1727,0.7162383
1728,0.88949347
1729,0.5955196
1730,0.6880339
1731,0.8974113
1732,0.988137
1733,0.98693925
1734,0.9929244
1735,0.6162722
1736,0.91114956
1737,0.91872734
1738,0.6266996
1739,0.6506368
1740,0.9978832
1741,0.7951341
1742,0.9603507
1743,0.9945868
1744,0.9845025
1745,0.59963065
1746,0.94014114
1747,0.8564595
1748,0.9868512
1749,0.89942133
1750,0.9470371
1751,0.73333234
1752,0.6900628
1753,0.926334
1754,0.92872006
1755,0.9102635
1756,0.6547306
1757,0.92472184
1758,0.98376954
1759,0.9608648
1760,0.983314
1761,0.9721618
1762,0.65087163
1763,0.88568926
1764,0.7835856
1765,0.95202196
1766,0.85611314
1767,0.9987001
1768,0.96204096
1769,0.9009923
1770,0.7563665
1771,0.71554184
1772,0.9851033
1773,0.92410874
1774,0.9846794
1775,0.98752475
1776,0.7572357
1777,0.6088014
1778,0.9663833
1779,0.8955641
1780,0.94248587
1781,0.96010816
1782,0.99344295
1783,0.8573294
1784,0.9960231
1785,0.98629254
1786,0.76258206
1787,0.91902125
1788,0.9841048
1789,0.99870527
1790,0.95601606
1791,0.99125904
1792,0.96038425
1793,0.77467144
1794,0.9528133
1795,0.9881116
1796,0.75893986
1797,0.9755902
1798,0.9093093
1799,0.9979831
1800,0.90425444
1801,0.8135395
1802,0.9945815
1803,0.9903027
1804,0.9792727
1805,0.8907251
1806,0.8355095
1807,0.97959745
1808,0.95623165
1809,0.98436654
1810,0.58178985
1811,0.9995835
1812,0.5785451
1813,0.59008956
1814,0.67605096
1815,0.9433509
1816,0.8097083
1817,0.98578334
1818,0.97430956
1819,0.7828624
1820,0.98033863
1821,0.60319847
1822,0.73496616
1823,0.9775164
1824,0.981195
1825,0.9995902
1826,0.9917904
1827,0.90894777
1828,0.96291935
1829,0.9667158
1830,0.97912884
1831,0.98794115
1832,0.7179902
1833,0.96341145
1834,0.94192326
1835,0.6762795
1836,0.99741447
1837,0.7085699
1838,0.88042265
1839,0.83257735
1840,0.85008126
1841,0.76251316
1842,0.9852836
1843,0.8413747
1844,0.9365183
1845,0.99010843
1846,0.9768935
1847,0.6266388
1848,0.711721
1849,0.96791536
1850,0.91250813
1851,0.939397
1852,0.9842583
1853,0.60262656
1854,0.57228345
1855,0.9899887
1856,0.8903664
1857,0.97859603
1858,0.69925594
1859,0.97273
1860,0.8455217
1861,0.991801
1862,0.7275973
1863,0.593986
1864,0.9524246
1865,0.72251755
1866,0.81867063
1867,0.99234134
1868,0.62647074
1869,0.8239757
1870,0.60838526
1871,0.9999621
1872,0.6542086
1873,0.6094701
1874,0.99709713
1875,0.9553467
1876,0.8710922
1877,0.9656891
1878,0.7378548
1879,0.64285064
1880,0.9886622
1881,0.7913716
1882,0.9901003
1883,0.9744134
1884,0.70890594
1885,0.98291653
1886,0.6855322
1887,0.9811711
1888,0.70225257
1889,0.99838597
1890,0.9739469
1891,0.7042159
1892,0.90016425
1893,0.9973828
1894,0.97352177
1895,0.78499514
1896,0.981636
1897,0.9812495
1898,0.9885657
1899,0.57734245
1900,0.8980881
1901,0.6839639
1902,0.98837173
1903,0.98667645
1904,0.9298319
1905,0.9856689
1906,0.97571826
1907,0.92788225
1908,0.83039135
1909,0.71236664
1910,0.79043233
1911,0.9570145
1912,0.9919832
1913,0.91160643
1914,0.70647013
1915,0.9436625
1916,0.98473024
1917,0.81072783
1918,0.60761833
1919,0.99275196
1920,0.9966933
1921,0.98025656
1922,0.83416045
1923,0.7747378
1924,0.78457206
1925,0.9757761
1926,0.9665782
1927,0.9821672
1928,0.66434985
1929,0.8330347
1930,0.8983576
1931,0.7814087
1932,0.9950171
1933,0.987117
1934,0.9189276
1935,0.9928141
1936,0.9166383
1937,0.9930758
1938,0.73853415
1939,0.61460227
1940,0.91834784
1941,0.7984504
1942,0.5771328
1943,0.8906465
1944,0.5857059
1945,0.81414026
1946,0.9787114
1947,0.98190457
1948,0.8914592
1949,0.6785777
1950,0.9190512
1951,0.91857344
1952,0.5959504
1953,0.6131235
1954,0.9881509
1955,0.9783795
1956,0.74111676
1957,0.98954463
1958,0.58726877
1959,0.6176976
1960,0.96615744
1961,0.83943754
1962,0.99247146
1963,0.70634973
1964,0.7184605
1965,0.767598
1966,0.7364216
1967,0.9742859
1968,0.75388277
1969,0.6502567
1970,0.6365847
1971,0.97274095
1972,0.98568165
1973,0.73104167
1974,0.93961316
1975,0.9451439
1976,0.77827096
1977,0.8421493
1978,0.89695174
1979,0.6734425
1980,0.9759946
1981,0.99508667
1982,0.9427643
1983,0.97501594
1984,0.69555426
1985,0.9756059
1986,0.7519252
1987,0.7207674
1988,0.99025345
1989,0.6480898
1990,0.9891411
1991,0.9924815
1992,0.9815685
1993,0.9900298
1994,0.9447795
1995,0.9981852
1996,0.80313504
1997,0.72683734
1998,0.7756814
1999,0.864021
2000,0.9818519
2001,0.9900634
2002,0.9974717
2003,0.979819
2004,0.94695294
2005,0.7573014
2006,0.97068024
2007,0.9139607
2008,0.9327046
2009,0.78742003
2010,0.8016858
2011,0.95072186
2012,0.85814476
2013,0.899417
2014,0.8563453
2015,0.91449285
2016,0.9908002
2017,0.931546
2018,0.9857824
2019,0.98987806
2020,0.77821046
2021,0.91821057
2022,0.95656186
2023,0.98650944
2024,0.99215883
2025,0.5889047
2026,0.5996367
2027,0.93771404
2028,0.99762434
2029,0.9965305
2030,0.9981515
2031,0.59051657
2032,0.9338719
2033,0.81322
2034,0.97113603
2035,0.82334304
2036,0.8837671
2037,0.99014056
2038,0.5874961
2039,0.9837782
2040,0.92111063
2041,0.9911437
2042,0.9048351
2043,0.9484984
2044,0.9177434
2045,0.9835177
2046,0.7557939
2047,0.9131534
2048,0.95325667
2049,0.9168874
2050,0.9907446
2051,0.99663347
2052,0.6037645
2053,0.99975544
2054,0.97782546
2055,0.9575921
2056,0.97539884
2057,0.96164936
2058,0.79719114
2059,0.81056434
2060,0.98331213
2061,0.9772958
2062,0.9992109
2063,0.9742768
2064,0.99845093
2065,0.77411777
2066,0.60750043
2067,0.57047606
2068,0.9790486
2069,0.9548248
2070,0.9930412
2071,0.98742604
2072,0.9699586
2073,0.7393319
2074,0.6763837
2075,0.77050126
2076,0.586091
2077,0.6524985
2078,0.6057292
2079,0.7908611
2080,0.97872144
2081,0.6554914
2082,0.9694091
2083,0.6841794
2084,0.95832556
2085,0.7092583
2086,0.6327577
2087,0.8213043
2088,0.9319008
2089,0.6774098
2090,0.9804684
2091,0.84251904
2092,0.63342315
2093,0.7958302
2094,0.9656999
2095,0.9935822
2096,0.97461677
2097,0.97370666
2098,0.91272765
2099,0.61175406
2100,0.65531284
2101,0.9130596
2102,0.98921156
2103,0.7025525
2104,0.65673965
2105,0.67471135
2106,0.9270339
2107,0.77133745
2108,0.5895998
2109,0.96982574
2110,0.9523236
2111,0.88058466
2112,0.85255754
2113,0.99077594
2114,0.92983335
2115,0.75361603
2116,0.6847009
2117,0.9883338
2118,0.85755867
2119,0.61785847
2120,0.8721428
2121,0.73503095
2122,0.960122
2123,0.9406746
2124,0.98280674
2125,0.9860088
2126,0.9530163
2127,0.9767501
2128,0.77539164
2129,0.9916812
2130,0.7655854
2131,0.7872363
2132,0.9983029
2133,0.8322629
2134,0.94917756
2135,0.9573213
2136,0.94871235
2137,0.9736254
2138,0.998191
2139,0.9598046
2140,0.9807974
2141,0.7306111
2142,0.8560778
2143,0.9527966
2144,0.98534507
2145,0.9278989
2146,0.71524036
2147,0.6162608
2148,0.9877271
2149,0.99406284
2150,0.94820464
2151,0.9781315
2152,0.97762483
2153,0.6152658
2154,0.82170826
2155,0.77413684
2156,0.84577304
2157,0.89858055
2158,0.5831778
2159,0.9914883
2160,0.7726116
2161,0.89071953
2162,0.9998761
2163,0.9940951
2164,0.5882878
2165,0.60348284
2166,0.8008065
2167,0.98463655
2168,0.9930933
2169,0.8036008
2170,0.98760426
2171,0.7771046
2172,0.94592094
2173,0.80439657
2174,0.584908
2175,0.9584483
2176,0.96230644
2177,0.99843633
2178,0.99277115
2179,0.7270417
2180,0.7009582
2181,0.98441786
2182,0.68097305
2183,0.95288855
2184,0.97405857
2185,0.5902198
2186,0.7172861
2187,0.96777207
2188,0.58930093
2189,0.97656536
2190,0.9403151
2191,0.94332236
2192,0.967623
2193,0.94993955
2194,0.61251897
2195,0.8452574
2196,0.5984344
2197,0.88926667
2198,0.9824838
2199,0.96984977
2200,0.9953874
2201,0.94698477
2202,0.7447023
2203,0.7094094
2204,0.96563894
2205,0.8305413
2206,0.9047083
2207,0.9631513
2208,0.92738533
2209,0.79261845
2210,0.9962025
2211,0.62684476
2212,0.8408001
2213,0.6610672
2214,0.91414154
2215,0.95677733
2216,0.61756027
2217,0.9945643
2218,0.63723767
2219,0.97598475
2220,0.9680604
2221,0.7262151
2222,0.8311567
2223,0.92682624
2224,0.91478854
2225,0.96020836
2226,0.98743623
2227,0.78269124
2228,0.77710336
2229,0.9256999
2230,0.9963071
2231,0.9101761
2232,0.81571376
2233,0.76641506
2234,0.615277
2235,0.81047016
2236,0.58823794
2237,0.6449345
2238,0.7733397
2239,0.9734428
2240,0.76930356
2241,0.75207597
2242,0.7235602
2243,0.9586743
2244,0.78101027
2245,0.6109095
2246,0.9042642
2247,0.89799577
2248,0.8980016
2249,0.7334981
2250,0.5973482
2251,0.9675645
2252,0.98757386
2253,0.87797624
2254,0.82596034
2255,0.9723834
2256,0.8581621
2257,0.9919737
2258,0.6614878
2259,0.9446475
2260,0.96368766
2261,0.5825365
2262,0.61551106
2263,0.9854519
2264,0.7680924
2265,0.7386341
2266,0.78268754
2267,0.94358116
2268,0.9623977
2269,0.9069578
2270,0.9259295
2271,0.72693706
2272,0.7961468
2273,0.58810896
2274,0.9263637
2275,0.9766205
2276,0.87464327
2277,0.99526954
2278,0.92525184
2279,0.9790765
2280,0.9685122
2281,0.95902497
2282,0.99142903
2283,0.59809667
2284,0.58982235
2285,0.9765343
2286,0.9300886
2287,0.80509
2288,0.9471483
2289,0.98115754
2290,0.86202353
2291,0.58658075
2292,0.99544334
2293,0.82307637
2294,0.5825752
2295,0.6102834
2296,0.9089714
2297,0.8010517
2298,0.6630016
2299,0.96890754
2300,0.94579846
2301,0.81588286
2302,0.97321236
2303,0.75316626
2304,0.9703659
2305,0.9888681
2306,0.589813
2307,0.9338281
2308,0.91201615
2309,0.98441905
2310,0.6558107
2311,0.96381855
2312,0.9895301
2313,0.9902649
2314,0.92949677
2315,0.6038978
2316,0.9878646
2317,0.6407319
2318,0.9605003
2319,0.98416835
2320,0.9850839
2321,0.833814
2322,0.9618042
2323,0.6207817
2324,0.6140761
2325,0.6315648
2326,0.9125468
2327,0.9944748
2328,0.60559404
2329,0.8202938
2330,0.7551903
2331,0.6611454
2332,0.8268197
2333,0.83230686
2334,0.99504614
2335,0.7714177
2336,0.93552965
2337,0.9239927
2338,0.76573735
2339,0.9209398
2340,0.639767
2341,0.9827393
2342,0.99811786
2343,0.58724713
2344,0.6393261
2345,0.9914037
2346,0.9947312
2347,0.75369143
2348,0.8712021
2349,0.83154
2350,0.9383791
2351,0.9646344
2352,0.6456026
2353,0.8325396
2354,0.9533586
2355,0.971684
2356,0.9038842
2357,0.9774986
2358,0.9562746
2359,0.9956429
2360,0.9114201
2361,0.9541813
2362,0.9928033
2363,0.97554076
2364,0.8951536
2365,0.97501916
2366,0.70073956
2367,0.92899865
2368,0.84668493
2369,0.70116144
2370,0.7581278
2371,0.99698204
2372,0.6333165
2373,0.9929112
2374,0.94256914
2375,0.98444784
2376,0.62303245
2377,0.91981137
2378,0.60580933
2379,0.938264
2380,0.6374577
2381,0.6648325
2382,0.9808624
2383,0.62725973
2384,0.86201644
2385,0.9920488
2386,0.9462828
2387,0.75126004
2388,0.8642676
2389,0.98367095
2390,0.8156797
2391,0.9862565
2392,0.6600291
2393,0.84260285
2394,0.9756189
2395,0.9946082
2396,0.9260266
2397,0.9632408
2398,0.6128559
2399,0.8170949
2400,0.67612046
2401,0.98786706
2402,0.7953754
2403,0.8947101
2404,0.99469537
2405,0.8127107
2406,0.59597623
2407,0.6043772
2408,0.6835051
2409,0.9902226
2410,0.8734324
2411,0.96289706
2412,0.9844827
2413,0.9460719
2414,0.6599763
2415,0.97439456
2416,0.9558814
2417,0.9953422
2418,0.81975913
2419,0.90795267
2420,0.7862117
2421,0.969323
2422,0.9310282
2423,0.7967571
2424,0.7134832
2425,0.82543683
2426,0.76240396
2427,0.6898646
2428,0.9931881
2429,0.8952911
2430,0.88139516
2431,0.96816134
2432,0.9937417
2433,0.96379596
2434,0.9232878
2435,0.9694853
2436,0.7362869
2437,0.5792124
2438,0.61559695
2439,0.6020998
2440,0.9529687
2441,0.9852974
2442,0.94051623
2443,0.6248374
2444,0.90264404
2445,0.8915145
2446,0.9894226
2447,0.9712576
2448,0.9921198
2449,0.99240756
2450,0.9530617
2451,0.99729383
2452,0.94820195
2453,0.88304824
2454,0.983597
2455,0.8894652
2456,0.7679111
2457,0.8407647
2458,0.98940367
2459,0.8805107
2460,0.78927726
2461,0.69634604
2462,0.76584375
2463,0.7684641
2464,0.6557354
2465,0.9143638
2466,0.99569976
2467,0.86865985
2468,0.9556783
2469,0.9265674
2470,0.747781
2471,0.6029074
2472,0.8527611
2473,0.9771659
2474,0.984069
2475,0.8914473
2476,0.93732977
2477,0.9705812
2478,0.58362263
2479,0.81115764
2480,0.943601
2481,0.8076187
2482,0.7022938
2483,0.6766192
2484,0.9777254
2485,0.78827834
2486,0.89241785
2487,0.9775959
2488,0.9500914
2489,0.6158278
2490,0.8794426
2491,0.9947654
2492,0.87932783
2493,0.98615664
2494,0.7985152
2495,0.9382491
2496,0.60753375
2497,0.68430924
2498,0.9835006
2499,0.6974694
2500,0.60888106
2501,0.8162648
2502,0.9838347
2503,0.6355941
2504,0.9226646
2505,0.68798125
2506,0.9691426
2507,0.8411698
2508,0.97925645
2509,0.8480051
2510,0.68805295
2511,0.91311115
2512,0.9820806
2513,0.9588214
2514,0.87193453
2515,0.62270594
2516,0.88358796
2517,0.60103756
2518,0.971861
2519,0.99243575
2520,0.9932566
2521,0.9457268
2522,0.95960957
2523,0.9200792
2524,0.89023274
2525,0.74920523
2526,0.6718786
2527,0.6758461
2528,0.8984166
2529,0.6335892
2530,0.58681417
2531,0.992718
2532,0.9888637
2533,0.72938514
2534,0.58480453
2535,0.7635595
2536,0.8428657
2537,0.666711
2538,0.7606792
2539,0.99726725
2540,0.9057773
2541,0.95968074
2542,0.6539152
2543,0.9588095
2544,0.9781801
2545,0.9468925
2546,0.60048056
2547,0.7127831
2548,0.76366836
2549,0.72744566
2550,0.99068046
2551,0.98483753
2552,0.83606684
2553,0.6869234
2554,0.59205264
2555,0.60540116
2556,0.86495584
2557,0.9510634
2558,0.6737954
2559,0.883012
2560,0.7214066
2561,0.9179412
2562,0.59745216
2563,0.93104994
2564,0.59538704
2565,0.91324
2566,0.97388357
2567,0.6424266
2568,0.8790069
2569,0.9514761
2570,0.9954681
2571,0.9903081
2572,0.66035503
2573,0.69343644
2574,0.88588196
2575,0.98351514
2576,0.5953347
2577,0.9225292
2578,0.96017003
2579,0.7133749
2580,0.9987047
2581,0.6451842
2582,0.7697058
2583,0.9905663
2584,0.9217934
2585,0.89695686
2586,0.59486675
2587,0.9524168
2588,0.85840684
2589,0.9902143
2590,0.9148862
2591,0.8830034
2592,0.82500446
2593,0.69854856
2594,0.710325
2595,0.9715038
2596,0.8914137
2597,0.9831532
2598,0.8796606
2599,0.886775
2600,0.83996373
2601,0.9077968
2602,0.93460107
2603,0.98530835
2604,0.7610695
2605,0.88545734
2606,0.63805217
2607,0.59332865
2608,0.97519785
2609,0.7550028
2610,0.77188444
2611,0.78127766
2612,0.9615618
2613,0.9589513
2614,0.8637368
2615,0.9810882
2616,0.9836097
2617,0.8957113
2618,0.6181041
2619,0.60668325
2620,0.9630307
2621,0.9746429
2622,0.6736133
2623,0.91647094
2624,0.62664986
2625,0.9787176
2626,0.94111466
2627,0.9177517
2628,0.6636786
2629,0.98841935
2630,0.81411046
2631,0.99733555
2632,0.9592902
2633,0.981287
2634,0.9844672
2635,0.92916524
2636,0.91921425
2637,0.79076326
2638,0.6663829
2639,0.9867955
2640,0.91599977
2641,0.96011096
2642,0.9859014
2643,0.79922235
2644,0.6882304
2645,0.6092609
2646,0.63787556
2647,0.95615447
2648,0.68044513
2649,0.867192
2650,0.6953731
2651,0.86825365
2652,0.60498774
2653,0.80724806
2654,0.8634941
2655,0.9883011
2656,0.76333207
2657,0.99497944
2658,0.9771043
2659,0.6151122
2660,0.99757075
2661,0.6022587
2662,0.9620562
2663,0.6092674
2664,0.76672053
2665,0.777857
2666,0.97223616
2667,0.9389246
2668,0.6368309
2669,0.852936
2670,0.9288702
2671,0.9940083
2672,0.7884392
2673,0.9817214
2674,0.7252003
2675,0.58683807
2676,0.98237544
2677,0.9938071
2678,0.8403918
2679,0.89507776
2680,0.80982965
2681,0.86941975
2682,0.5931894
2683,0.5989197
2684,0.9859509
2685,0.6006277
2686,0.9975571
2687,0.7960028
2688,0.99359524
2689,0.7023891
2690,0.97479326
2691,0.9100712
2692,0.96208
2693,0.7549033
2694,0.92598605
2695,0.99466115
2696,0.9941836
2697,0.9813649
2698,0.98880595
2699,0.83463186
2700,0.65313053
2701,0.8827927
2702,0.9601416
2703,0.9772125
2704,0.90082437
2705,0.975662
2706,0.8246374
2707,0.98939395
2708,0.98616666
2709,0.95864344
2710,0.8605776
2711,0.97977924
2712,0.89998454
2713,0.9270627
2714,0.9953986
2715,0.9912144
2716,0.5968505
2717,0.74809587
2718,0.9084712
2719,0.99229497
2720,0.5925118
2721,0.9732362
2722,0.75518936
2723,0.97991496
2724,0.9396156
2725,0.5941404
2726,0.6336342
2727,0.7074815
2728,0.6455357
2729,0.98873276
2730,0.9684072
2731,0.6216074
2732,0.62239295
2733,0.9534224
2734,0.8915815
2735,0.9019299
2736,0.9822184
2737,0.97682554
2738,0.7541083
2739,0.757547
2740,0.9338102
2741,0.60210377
2742,0.5986396
2743,0.95413333
2744,0.988425
2745,0.994488
2746,0.9325409
2747,0.82086515
2748,0.9874983
2749,0.7121308
2750,0.99060744
2751,0.87225455
2752,0.88222736
2753,0.8612814
2754,0.6056461
2755,0.9890776
2756,0.9624896
2757,0.85566014
2758,0.7685996
2759,0.98117393
2760,0.68656236
2761,0.794647
2762,0.9931444
2763,0.9787107
2764,0.9279806
2765,0.9644991
2766,0.6540726
2767,0.67809033
2768,0.83291465
2769,0.7759342
2770,0.9521519
2771,0.8266251
2772,0.9874934
2773,0.9214897
2774,0.98978966
2775,0.9796687
2776,0.9778703
2777,0.7424749
2778,0.9674012
2779,0.69870734
2780,0.9009131
2781,0.9625328
2782,0.98945266
2783,0.97908306
2784,0.80314356
2785,0.99142313
2786,0.9799272
2787,0.9686363
2788,0.5864148
2789,0.8574802
2790,0.99595255
2791,0.69880235
2792,0.9352905
2793,0.98587
2794,0.8299297
2795,0.64080805
2796,0.7615045
2797,0.6554274
2798,0.6910305
2799,0.6709121
2800,0.95667773
2801,0.86770064
2802,0.6050953
2803,0.8970367
2804,0.97284484
2805,0.9746073
2806,0.96620035
2807,0.690379
2808,0.94906515
2809,0.9317972
2810,0.93441445
2811,0.78934664
2812,0.9642121
2813,0.992999
2814,0.73043656
2815,0.5859659
2816,0.8997685
2817,0.64272594
2818,0.9449461
2819,0.9308881
2820,0.8219951
2821,0.7470394
2822,0.94913495
2823,0.8257294
2824,0.94144106
2825,0.6422296
2826,0.94385153
2827,0.9469382
2828,0.9673051
2829,0.6035511
2830,0.71213675
2831,0.8412995
2832,0.7506554
2833,0.961252
2834,0.9820294
2835,0.9006102
2836,0.9847381
2837,0.58517265
2838,0.9371866
2839,0.97313863
2840,0.6879905
2841,0.9861222
2842,0.72542495
2843,0.9602599
2844,0.8638377
2845,0.98719144
2846,0.9770946
2847,0.5865141
2848,0.9960147
2849,0.9763027
2850,0.7964175
2851,0.990669
2852,0.9923729
2853,0.9798576
2854,0.97968715
2855,0.6784024
2856,0.90193236
2857,0.8705442
2858,0.9371764
2859,0.9392269
2860,0.70037377
2861,0.75846356
2862,0.9692404
2863,0.9571153
2864,0.9790119
2865,0.6507223
2866,0.71153045
2867,0.906039
2868,0.9587503
2869,0.9408285
2870,0.947869
2871,0.9275966
2872,0.98555106
2873,0.8125966
2874,0.95674
2875,0.9565995
2876,0.5823025
2877,0.60176563
2878,0.80688536
2879,0.75427204
2880,0.60646427
2881,0.8570557
2882,0.9972227
2883,0.6001723
2884,0.9032365
2885,0.9938473
2886,0.6083816
2887,0.93085235
2888,0.62319165
2889,0.64464337
2890,0.8168474
2891,0.99682695
2892,0.599714
2893,0.99691325
2894,0.98357177
2895,0.66820604
2896,0.5902972
2897,0.98724794
2898,0.5996006
2899,0.9138065
2900,0.9998576
2901,0.6120537
2902,0.78216726
2903,0.79816777
2904,0.99996763
2905,0.7786917
2906,0.97498786
2907,0.79039973
2908,0.9483692
2909,0.86095554
2910,0.9653794
2911,0.65099585
2912,0.9246696
2913,0.80261964
2914,0.95696616
2915,0.6572414
2916,0.94960546
2917,0.9810912
2918,0.88890946
2919,0.8096436
2920,0.9782157
2921,0.9016022
2922,0.9873245
2923,0.81343794
2924,0.7553018
2925,0.95162654
2926,0.9970918
2927,0.58459264
2928,0.854126
2929,0.95547247
2930,0.9150477
2931,0.9775021
2932,0.9983921
2933,0.9960401
2934,0.65525305
2935,0.89413136
2936,0.8287478
2937,0.8183848
2938,0.7557672
2939,0.9921022
2940,0.9435322
2941,0.9340434
2942,0.9962987
2943,0.954384
2944,0.9565439
2945,0.9839601
2946,0.99134254
2947,0.9392072
2948,0.5938635
2949,0.8451361
2950,0.9046505
2951,0.8501727
2952,0.91742074
2953,0.9046928
2954,0.95076346
2955,0.7024484
2956,0.9032789
2957,0.9520192
2958,0.99418026
2959,0.99368876
2960,0.72449285
2961,0.5878004
2962,0.97562915
2963,0.70333976
2964,0.9651074
2965,0.88400084
2966,0.96404517
2967,0.8668047
2968,0.6674743
2969,0.9719707
2970,0.9820574
2971,0.8764097
2972,0.66996616
2973,0.652184
2974,0.8423418
2975,0.9822982
2976,0.92299604
2977,0.9879401
2978,0.744951
2979,0.954545
2980,0.97601837
2981,0.9837937
2982,0.604908
2983,0.9410224
2984,0.8348137
2985,0.94244045
2986,0.61228293
2987,0.7999104
2988,0.9333459
2989,0.9263612
2990,0.8937364
2991,0.83458126
2992,0.5908927
2993,0.79887086
2994,0.82956696
2995,0.9643424
2996,0.9940519
2997,0.999856
2998,0.8836562
2999,0.9886097
3000,0.98091936
3001,0.98849064
3002,0.8720375
3003,0.71122855
3004,0.7149971
3005,0.9914848
3006,0.99497354
3007,0.61106163
3008,0.84453243
3009,0.57375765
3010,0.97902113
3011,0.97466993
3012,0.6317186
3013,0.6801056
3014,0.75809646
3015,0.9560286
3016,0.9977032
3017,0.94273275
3018,0.59105396
3019,0.99234223
3020,0.63559175
3021,0.98364544
3022,0.71939254
3023,0.6548696
3024,0.9772578
3025,0.958756
3026,0.99272513
3027,0.75732887
3028,0.7995322
3029,0.99133044
3030,0.99340963
3031,0.94685423
3032,0.9025387
3033,0.9890872
3034,0.9323186
3035,0.9887649
3036,0.9955811
3037,0.98074126
3038,0.9111119
3039,0.79704267
3040,0.9780641
3041,0.9220057
3042,0.75953877
3043,0.9797689
3044,0.79749525
3045,0.7118238
3046,0.97803485
3047,0.9837416
3048,0.9488932
3049,0.8205549
3050,0.9357585
3051,0.8059057
3052,0.98690736
3053,0.61829627
3054,0.9974782
3055,0.9881934
3056,0.9938509
3057,0.9642549
3058,0.729939
3059,0.9131555
3060,0.70149016
3061,0.6619193
3062,0.9991161
3063,0.99760354
3064,0.9113714
3065,0.6183449
3066,0.94113696
3067,0.78341174
3068,0.9838547
3069,0.63278884
3070,0.9936869
3071,0.9793037
3072,0.9864297
3073,0.966194
3074,0.58198744
3075,0.6091673
3076,0.9568271
3077,0.9993149
3078,0.6183464
3079,0.99128467
3080,0.9816723
3081,0.9936097
3082,0.9870547
3083,0.9744187
3084,0.98616064
3085,0.8477895
3086,0.88332325
3087,0.94545174
3088,0.9690165
3089,0.58845925
3090,0.6121964
3091,0.59284455
3092,0.84685326
3093,0.9182237
3094,0.67415005
3095,0.5845156
3096,0.995553
3097,0.76002586
3098,0.99947625
3099,0.9768194
3100,0.84663635
3101,0.87968636
3102,0.5879619
3103,0.7411543
3104,0.60634214
3105,0.9785036
3106,0.9593944
3107,0.8299182
3108,0.6499004
3109,0.9006034
3110,0.8215886
3111,0.99982226
3112,0.97024006
3113,0.99689186
3114,0.89390916
3115,0.9681815
3116,0.8008862
3117,0.6047142
3118,0.62976205
3119,0.5960563
3120,0.91993546
3121,0.59633064
3122,0.9990782
3123,0.9568275
3124,0.8529111
3125,0.997331
3126,0.89681274
3127,0.9296763
3128,0.87033015
3129,0.93293643
3130,0.99182045
3131,0.96179223
3132,0.9944501
3133,0.97796506
3134,0.9918445
3135,0.99517477
3136,0.99054617
3137,0.99783677
3138,0.7005323
3139,0.91369927
3140,0.7287457
3141,0.9875324
3142,0.8287648
3143,0.67835623
3144,0.80333954
3145,0.614997
3146,0.9661721
3147,0.8004449
3148,0.63968766
3149,0.7249945
3150,0.9927286
3151,0.7962719
3152,0.79664636
3153,0.62216765
3154,0.9598218
3155,0.68513066
3156,0.9384382
3157,0.96351415
3158,0.9811623
3159,0.66844606
3160,0.9687135
3161,0.60753256
3162,0.58626235
3163,0.77153903
3164,0.92857015
3165,0.80812
3166,0.99584365
3167,0.8237359
3168,0.97687894
3169,0.9719559
3170,0.99428254
3171,0.6142376
3172,0.8144807
3173,0.6756951
3174,0.8869054
3175,0.9017417
3176,0.9476522
3177,0.6819152
3178,0.7546146
3179,0.73302525
3180,0.99725986
3181,0.8735783
3182,0.9472053
3183,0.6805893
3184,0.95482814
3185,0.98352027
3186,0.8077583
3187,0.9616888
3188,0.827142
3189,0.5830986
3190,0.9988711
3191,0.9957193
3192,0.9939377
3193,0.58438104
3194,0.7497008
3195,0.93858916
3196,0.8176697
3197,0.80562407
3198,0.69796455
3199,0.69895977
3200,0.79746187
3201,0.9925847
3202,0.8747038
3203,0.7884994
3204,0.9830701
3205,0.81152946
3206,0.91265506
3207,0.94310296
3208,0.98466367
3209,0.94706845
3210,0.98762065
3211,0.9660868
3212,0.9879602
3213,0.6443119
3214,0.8733007
3215,0.99837416
3216,0.88301
3217,0.9899599
3218,0.7223852
3219,0.9942983
3220,0.999887
3221,0.9926401
3222,0.79669297
3223,0.9995872
3224,0.9628808
3225,0.7302554
3226,0.7521637
3227,0.91477567
3228,0.62065524
3229,0.9883922
3230,0.9676287
3231,0.99099773
3232,0.7198099
3233,0.91598105
3234,0.98746854
3235,0.93395823
3236,0.85513395
3237,0.6011067
