,w_time,step_num,val,run_name,metric,coreset_algorithm,repitition,coreset_frac,sim_metric,embedding,experiment_name,epsilon
72,1694019784.8252277,36,0.42386162281036377,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
73,1694020893.548504,39,0.4235972464084625,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
74,1694022001.401486,42,0.4227137565612793,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
75,1694023109.728297,45,0.4210139214992523,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
76,1694024219.3537307,48,0.43030020594596863,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
77,1694025327.879645,51,0.42644327878952026,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
78,1694026435.684913,54,0.4235363006591797,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
79,1694027543.3112078,57,0.42388102412223816,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
80,1694100311.8564045,3,0.29930198192596436,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
81,1694101419.2153726,3,0.358412504196167,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
82,1694102528.7440073,6,0.37698888778686523,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
83,1694103637.4962807,9,0.38848206400871277,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
84,1694104746.42066,12,0.38261786103248596,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
85,1694105855.3655384,15,0.3928819000720978,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
86,1694106963.9259837,18,0.4023466408252716,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
87,1694108072.8712034,21,0.40345028042793274,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
88,1694109181.9632716,24,0.405310720205307,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
89,1694110290.813221,27,0.4070315361022949,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
90,1694111400.4889264,30,0.41515234112739563,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
91,1694112511.0249166,33,0.4131607711315155,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
92,1694113619.0352073,36,0.4153198003768921,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
93,1694114728.291507,39,0.4170290529727936,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
94,1694115838.671632,42,0.4156363308429718,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
95,1694116947.0445094,45,0.4175633490085602,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
96,1694118055.8267446,48,0.41560477018356323,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
97,1694119164.9428117,51,0.4141465425491333,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
98,1694120273.6941538,54,0.41069525480270386,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
99,1694121382.2501116,57,0.4198497235774994,static_random_03,valid_mIoU,adaptiverandom,c,0.3,cossim,,static_random_profiling,-1.0
100,1694519307.0331476,3,0.342695415019989,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
101,1694520837.1639404,3,0.37139394879341125,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
102,1694522367.7333808,6,0.40413081645965576,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
103,1694523897.6659846,9,0.42191964387893677,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
104,1694525428.4306533,12,0.42887523770332336,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
105,1694526959.2724395,15,0.425070583820343,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
106,1694528489.9542398,18,0.4295772314071655,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
107,1694530020.7034786,21,0.44295838475227356,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
108,1694531549.8271177,24,0.4475361704826355,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
109,1694533079.635947,27,0.44803181290626526,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
110,1694534610.7337618,30,0.45435020327568054,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
111,1694536141.1930208,33,0.4530992805957794,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
112,1694537670.622941,36,0.4462486207485199,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
113,1694539200.8362257,39,0.46685758233070374,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
114,1694540730.1225767,42,0.4624474048614502,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
115,1694542260.851279,45,0.4623551368713379,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
116,1694543791.1378958,48,0.4662209749221802,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
117,1694545320.4952738,51,0.4652951657772064,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
118,1694546850.0812936,54,0.47078800201416016,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
119,1694548381.49982,57,0.4720408320426941,ar_05,valid_mIoU,adaptiverandom,,0.5,cossim,,adaptive_random_profiling,0.001
120,1693349385.335755,3,0.3334257900714874,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
121,1693350904.0079982,3,0.38831910490989685,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
122,1693352424.3470025,6,0.3908397853374481,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
123,1693353943.8715382,9,0.4196939766407013,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
124,1693355462.5679238,12,0.42042481899261475,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
125,1693356980.3974545,15,0.43183743953704834,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
126,1693358500.1077027,18,0.42484742403030396,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
127,1693360019.5220335,21,0.44737300276756287,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
128,1693361539.3862615,24,0.449297696352005,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
129,1693363058.3175595,27,0.452115535736084,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
130,1693364578.6138906,30,0.4566766917705536,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
131,1693366097.9029288,33,0.4609766900539398,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
132,1693367617.5965278,36,0.4575524628162384,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
133,1693369136.9894218,39,0.4536571800708771,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
134,1693370656.6185951,42,0.46436062455177307,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
135,1693372176.1470773,45,0.4652950167655945,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
136,1693373695.5797496,48,0.4670063853263855,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
137,1693375214.7881246,51,0.4676283001899719,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
138,1693376734.4509764,54,0.46907007694244385,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
139,1693378255.4289567,57,0.4635807275772095,ar_05,valid_mIoU,adaptiverandom,c,0.5,cossim,,,
140,1693602397.0074868,3,0.35531747341156006,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
141,1693604559.5648339,3,0.4135926365852356,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
142,1693606720.9697244,6,0.41462084650993347,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
143,1693608882.554893,9,0.4347259998321533,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
144,1693611043.2042627,12,0.4383369982242584,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
145,1693613205.45002,15,0.44529110193252563,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
146,1693615366.756963,18,0.44283396005630493,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
147,1693617527.4665089,21,0.4577333927154541,ar_08,valid_mIoU,adaptiverandom,c,0.8,cossim,,adaptive_random_profiling,
148,1693478219.0954661,3,0.3581707775592804,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
149,1693480368.4871516,3,0.3881508409976959,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
150,1693482516.436373,6,0.4237559735774994,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
